EpisodeReturn,EpisodeLength,EvalReturn
92.27145664518162,20,90.01256686620323
372.4258373257593,86,388.06906407499554
297.4257689047848,65,439.4120426413182
398.68262357941524,84,426.8853506031871
369.70063750841535,71,585.2062773743378
463.78769939481964,90,451.1385201104787
467.22024883289,94,472.1080916837144
500.32630255814627,99,518.9105099283736
708.0411154584781,141,542.6494902414692
545.1397660194652,107,610.5348765912702
1605.4705124145146,318,804.7713697289439
368.8760454937413,73,771.4564491688849
990.0615701508583,193,1016.3151309167575
1052.0407701322818,212,701.8184453293893
506.6999046896825,99,870.3680769195192
1540.069944341951,304,877.7869005677373
807.964258753956,162,654.5334299964045
990.4887739938841,192,780.5163249430323
1643.1813577571102,316,791.8556061123361
1028.1845274288996,210,1167.3720323771704
480.76444357092106,96,873.7810521492587
843.87101652508,164,950.0895489760824
1267.5000347993791,265,1051.6623025042531
1719.7940268907382,336,1313.022942848943
5187.257697380858,1000,1528.478922332007
2915.550745225771,580,1309.5544849666344
1270.444766311462,243,1035.2244655176512
984.1380818758012,208,2294.315443219383
1947.909396098707,383,4221.338605678934
4129.674982679715,815,3314.1625530154643
4786.143064758718,949,4010.108277555721
3830.7134696295134,749,2616.859978693038
5115.8302585687325,1000,1433.2674277249307
2450.3261035058936,490,3162.992545069911
1397.1923310116858,272,3327.440122368698
855.4561978102321,167,2515.1611801055074
5125.406522105303,1000,4579.31349354875
5092.5590995062585,1000,1766.406552358628
5071.857549507878,1000,5180.195554336113
5078.422548519844,1000,5166.559799977359
5042.799872520138,1000,4769.520823610636
5082.511985011269,1000,4247.8574713257685
5100.243904506272,1000,1966.873413724516
5128.638292774132,1000,4741.964487908175
5041.7008996557315,1000,4235.252156127265
5153.126747207379,1000,5184.714527615388
5124.449960547108,1000,5203.595871003292
5193.94291835254,1000,5219.328200668958
5174.955488075493,1000,5257.172134335606
5213.146021321772,1000,5236.523229259332
5193.383917247695,1000,5221.10081144475
5231.749685591432,1000,5261.246863803344
5187.494976199604,1000,4709.220350986283
5237.966888995269,1000,5281.980437906255
5153.007785312096,1000,5222.393829755866
5179.556505512157,1000,5178.587095399256
5095.631174404349,1000,5004.57817898877
5079.902066447583,1000,5151.641357104772
5119.408809042673,1000,5216.484850573635
5084.872293095148,1000,5176.524322350984
5193.951425954618,1000,5264.50761436454
5199.979332598612,1000,5276.83511310087
5169.458480644496,1000,5208.922666760793
5140.143148955815,1000,5223.921289848311
5161.827773088889,1000,5153.851464790985
5149.104104327539,1000,5236.121768255783
5043.371757367128,1000,4804.137168440345
5101.42210949473,1000,5140.724300052929
5138.548015731113,1000,5201.610559124059
5078.567229749853,1000,5190.4252066732815
5058.029316017602,1000,5125.781248813548
5053.575616991323,1000,5163.851401307501
5087.469889124911,1000,5249.315204279815
5088.930917654186,1000,5099.137183528845
5132.826443308429,1000,5206.116879729948
730.7352235576518,157,5166.964582594015
5138.160268005493,1000,5142.594464167388
5097.6854636478165,1000,4948.2315554980505
5075.857267594623,1000,5141.478990226577
5075.322333274312,1000,5246.96230671714
5095.472988609189,1000,5101.2446712430765
5167.094679881239,1000,3667.9313978256882
5111.776467754941,1000,5168.307817375801
4974.318284409043,1000,4272.004098509323
5108.392173959006,1000,4007.2449589727294
5086.276740587002,1000,5181.101214968765
5066.533119532224,1000,5112.8055388273615
5036.534406112248,1000,5166.286418090697
5126.305257531959,1000,5168.388288370228
5080.1121281605765,1000,5229.947017633368
5114.068783594385,1000,5194.901180781342
5075.838427977764,1000,5160.277118366109
5087.140632624174,1000,5261.131343097275
5057.289846895716,1000,5162.444616903029
5072.269875730582,1000,5037.954297031221
4981.091384436396,1000,5107.551195849884
5150.361130108307,1000,4772.972961838307
5044.657453974102,1000,5159.899896653126
5033.765907698291,1000,5093.692671949432
4765.163077848825,977,5039.431867881303
5040.49743797623,1000,5200.327298433668
5043.448988594597,1000,5150.680836375094
5014.1511194441855,1000,5159.150086329916
4988.683195536303,1000,5108.850086495704
5059.145657996246,1000,5168.7444058930805
5101.9667502684915,1000,5100.28639468823
5032.215047674897,1000,5130.1225119021765
5048.251594949586,1000,5123.3341141732435
4998.262369190854,1000,4631.523296350331
5037.649319750635,1000,5126.78552806486
4934.216999775664,1000,5115.131044850807
4943.630678377636,1000,4116.479551924167
4993.973432575852,1000,4596.683000307939
4932.218736682663,1000,5110.377489853309
5029.241018385582,1000,5126.814691029316
4932.650944473828,1000,4580.050086415458
4946.747827215305,1000,5061.433930875321
4944.675871891141,1000,3612.0045494993306
3742.6200440136845,741,4877.318714189267
5160.49086082961,1000,5262.956604788332
5163.1022075871115,1000,5172.162434816137
5143.885283274318,1000,5187.083382035789
5149.553158845056,1000,3149.8767318541395
5143.814932060278,1000,5186.71221835552
746.2129739829901,142,4974.65444799765
5158.006195577544,1000,1715.3485928301372
2062.0292600599605,396,5241.649922713355
5144.379512112863,1000,4757.866605421705
5169.108507207384,1000,5290.679792776335
5159.527972007813,1000,5234.557649749552
5228.530293964952,1000,5275.297135064747
5150.750158913835,1000,5337.061177717304
5224.546662016637,1000,4647.799884199363
4253.477204682707,840,4711.076451627072
5097.129022279159,1000,4956.047324545658
5289.651934695782,1000,5187.18023406218
5184.157048894357,1000,4931.806207049322
5184.212061656174,1000,4881.343430798081
5145.558942813373,1000,4902.702782516244
5124.584320251459,1000,5281.419975428031
2800.539233833718,559,5251.244268249329
5075.222337639701,1000,4775.67156333982
5056.117259837402,1000,5185.720590756781
5164.579117237053,1000,5239.915719725803
5079.621306032622,1000,5156.982510852944
5012.477638947906,1000,4866.800243082419
5007.985265952646,1000,5261.044763007872
5071.532880666697,1000,5184.134570626234
4982.905405987405,1000,5154.08963318706
4938.061353014479,1000,5044.809581695765
4976.325005258615,1000,5092.494815128558
4863.629458959056,1000,5098.1830060450375
5034.118887221117,1000,5197.968203343739
4930.654042164007,1000,5053.332341572866
5102.58163717116,1000,5142.477678802179
5084.655718210048,1000,5118.997487038879
5051.49394651393,1000,5145.43356092186
5157.6789112851075,1000,5198.831435418038
5101.513481509829,1000,5173.312825780116
5053.856433583199,1000,5225.831790902813
4973.445350580914,1000,5182.974295482352
4962.44783408938,1000,5075.424426547624
5012.7192833124745,1000,5156.346526023306
4974.597866902715,1000,4566.744153876437
4998.197786641107,1000,5176.7478264319125
5003.074293432504,1000,5081.10671143947
5059.8183976837645,1000,5118.025254813215
5056.856462620128,1000,4773.725135905049
5117.045602653863,1000,5141.928558509941
5121.523981412933,1000,4970.101163000547
5047.227871275872,1000,5168.656105997628
5081.326193587614,1000,2779.214540780227
