EpisodeReturn,EpisodeLength,EvalReturn
84.35107749720956,18,139.11137765663497
330.06123153921607,68,355.32996655390406
348.31439902433993,70,419.58849416715975
346.66542260061397,74,413.59405208794317
500.9621385847218,111,368.1497458100363
1050.1919375966656,212,481.4935410052235
405.80664426141715,79,647.0485441968657
436.8444984047707,85,493.51909780447096
364.01682757033905,82,399.558736645704
472.7758483163336,93,503.99516273254596
785.7170277518235,156,588.2796968822302
652.5835732860614,146,603.2998414179477
707.3764184497829,155,683.0634371705802
903.2408593563638,180,667.9418558376619
509.0360852209758,99,702.4019281596514
620.9628924809516,124,730.2339290426394
855.0883618423737,167,573.4185700569377
766.0094304900853,150,850.8949373695539
1120.3182407022898,217,624.1592230621919
632.6227394077542,125,705.3349620890178
991.6300617426245,196,745.7532315896001
626.4447639690002,123,983.2711864376837
598.6338434314009,127,1045.3679270656444
538.8655698399417,119,1166.692052856556
1069.611754433686,223,1046.5326312666298
742.1288884526565,145,918.5003223885615
559.8476129127705,128,715.5739781361376
1193.9118360470159,238,1598.3923281658213
925.9648818064468,181,1134.0572308996195
977.2795410555249,190,1192.2794745448236
4237.415456015013,835,2097.1903549197878
2017.61981840171,398,1566.9653707078278
1346.6367631499081,276,2489.480234010246
5000.048533723104,1000,3649.6162793424837
5095.158389130936,1000,1818.029240741244
5096.932840883994,982,4795.456402216876
5102.764119544912,1000,3542.144279567984
5150.608717259465,1000,4372.1650958338305
5115.925371135419,1000,3410.2372260302595
5053.059693692156,1000,5044.197018822706
5106.0300611042,1000,4542.614604005744
5033.328680667386,1000,3450.647197964622
5077.470320350467,1000,4632.372703848726
5043.451548851873,1000,5128.196669897823
5112.540369444975,1000,4451.794673158792
5083.9396081037075,1000,4648.236052898161
5004.090733988331,1000,5105.708183051368
5097.896229232101,1000,3561.012538825921
5089.227669007515,1000,3862.9506611277816
5049.735076952221,1000,4710.72149520188
4073.437725509642,808,4900.7744321782575
5082.597033821334,1000,3828.5385503964635
537.928934339178,116,3774.5960182753397
5079.939043397515,1000,5132.179539671471
5006.922372158982,1000,5066.627573485144
3930.5334505900255,768,5086.065640775324
5063.1597332482925,1000,5153.5087045059045
5105.524601674529,1000,4674.86828422966
5040.073247808205,1000,3876.84079421572
5049.463618951791,1000,5076.071563547692
5055.994249761888,1000,4127.599270743013
5095.181587723169,1000,4440.267080764601
5088.21193395518,1000,4941.3018427907755
4954.6485776411555,1000,4622.414339869679
4998.27014540436,1000,2327.6426485334036
5067.172189462013,1000,5068.520424976708
5055.64970960769,1000,4937.631905131069
5029.758335773127,1000,5101.265721348384
4969.642156744759,1000,5116.207379517868
4946.4866484195845,1000,5039.891566222931
5115.662172853658,1000,4628.099031613798
4933.748214061671,1000,5135.9316947132265
5052.656648589258,1000,5141.066397587213
5092.048780604422,1000,5045.779632298664
4997.717060924902,1000,5110.867630704559
5093.207924376252,1000,5009.875084847505
4975.701169068632,1000,5045.341891483344
5069.377826332378,1000,5113.797693206528
5035.367145070568,1000,5047.344618158755
4984.568841475018,1000,5105.878237652599
5005.6445884013365,1000,5065.574853306384
5015.573299816554,1000,5137.32425706988
5102.2613793617065,1000,5065.421013614321
5049.791847435625,1000,5083.634092220849
5052.882693317881,1000,5055.3508750529345
5118.949175535237,1000,5136.35260758346
5084.538838291226,1000,5136.670957663765
5013.330478278802,1000,5096.320111626166
5024.980073123207,1000,5094.923083662738
5070.788271544649,1000,5106.6346053049865
5006.79172106974,1000,5064.367517093882
5059.227281604745,1000,5148.248871499544
5106.3587878709695,1000,5104.503446668516
5037.856268237112,1000,5040.309122318524
5116.34727127471,1000,5062.631950596338
5083.274820822799,1000,5144.1344531386485
5059.873849175954,1000,5098.387727997519
5090.694298888218,1000,5089.922064765557
5025.500469049919,1000,5157.553062211613
5049.742997183176,1000,5087.817617398933
5070.2034795123745,1000,5196.404278639216
5030.990325734171,1000,4595.563421224191
5075.452654916649,1000,5169.969620987687
5050.560253829137,1000,5060.382476805517
5039.250143459197,1000,4999.993089355492
5050.935273830313,1000,5078.635824767524
5038.596492287495,1000,5108.525390101959
5080.126922023482,1000,5140.588882616975
5134.499088472629,1000,5239.851219022438
5070.561370117509,1000,5144.857945701173
5144.102206541288,1000,4712.189190729912
5017.849496471311,1000,5242.82825081262
4987.000269823359,1000,5154.299043835608
5054.114031469799,1000,5165.590881255581
4410.335390442618,855,5122.02221766719
5088.146126699333,1000,5145.816872284091
5144.099415343538,1000,5135.073517684629
5136.794395646339,1000,5060.46242326669
5105.5408334415615,1000,5099.398160806175
5009.042777738405,1000,4039.4064311373977
5116.346690386544,1000,5170.705503948541
5123.957150202468,1000,5227.06684357503
5135.864012453678,1000,4411.7007062976845
4976.544629668328,1000,5076.738201094651
5098.21002611665,1000,5055.142481788744
4233.639092438553,879,5087.237234064774
5030.145130220009,1000,5123.808037362442
5065.398973128958,1000,5163.677413881547
5040.787688033366,1000,5045.910141227644
4959.895037317183,1000,5062.167754129591
5008.3226637974085,1000,4227.591768144911
5078.483732796999,1000,3606.037306474921
557.2811973419939,114,5234.439318768553
5036.657541118988,1000,3835.8584272490175
4188.588183190437,843,2120.6672923383085
742.4198606264737,164,3123.136486898295
4946.149357983621,1000,5031.996644773851
4958.368458565385,1000,2688.8255803973616
1897.019481575396,373,3436.9658752061523
4099.136418457411,807,5024.024544626091
5053.743595608172,1000,4752.504960303637
5095.524010053644,1000,3952.940990538615
4966.694028843784,1000,3115.4321476796476
5025.4461429197,1000,3507.647804082445
1130.0554036506808,223,4050.249232225052
1113.6615064862217,226,4625.002254459547
5020.6279769591,1000,4931.869654431052
5127.980421389819,1000,4918.568317805178
5091.821225573208,1000,5035.438156668492
5009.0385969507415,1000,2540.863888388868
4999.992971569267,1000,5014.6305606644955
5082.283928981079,1000,4746.7965033815035
5094.071555270985,1000,5148.2340157448425
5039.94286297753,1000,4639.622600251994
5036.348833322275,1000,5027.778982908669
5015.0879665814255,1000,4624.1689936115545
5008.176026717757,1000,5049.913449472161
5097.911017492177,1000,5032.859212355437
5126.585951828436,1000,5201.89449509388
5103.192865016666,1000,5133.8630061375325
5193.752532962123,1000,5171.019884260843
5074.296108437401,1000,5098.225809844777
5021.266686994279,1000,5072.135897611797
5064.0263703266755,1000,5132.413523143073
5148.1977288426315,1000,5262.106351692926
5041.277633328116,1000,4670.3256688827905
5150.733574552484,1000,4798.668208047902
5164.352105939508,1000,3374.2357833273004
5099.031361981237,1000,4311.458337610176
5130.640632503245,1000,5115.160845338197
5202.820805775498,1000,5133.746875166188
5101.122751350645,1000,5208.674879133783
5248.257838904129,1000,4999.439717858463
5151.941881396165,1000,4472.704251759089
5196.800811587942,1000,5299.152034407458
3554.6828269055695,705,5190.530218935715
5181.894924715384,1000,5264.9969707920745
5134.531173623664,1000,4758.758958222904
5125.946209636354,1000,5233.7807202795175
5137.500083276771,1000,5162.334212689143
5126.007656636204,1000,5261.243424474861
5162.7928757929,1000,5199.22880995118
5135.784016607609,1000,5133.69813752116
5131.202792960471,1000,2769.4087568463474
5126.041387536621,1000,5178.94089403737
5176.980850928247,1000,5208.819930733534
5083.286938349769,1000,5098.939490442126
5133.102511335074,1000,5152.445735977692
5103.947460366568,1000,5151.4919981588055
5121.831228534744,1000,5217.386895464164
5157.166356683131,1000,5202.758576253547
5135.027642117447,1000,5199.960303852642
5044.5887616654145,1000,5159.1920991297975
5147.584927353059,1000,5204.410054846779
5115.692377911623,1000,4809.361296515391
5114.061330282171,1000,4899.743947102852
5087.710917779481,1000,5203.093424856987
5117.608380427905,1000,5129.443300512168
5119.821078239234,1000,5247.897690885139
5098.1891001590575,1000,5146.763967348215
