EpisodeReturn,EpisodeLength,EvalReturn
133.26680402013707,28,330.23180362780954
368.43847846325497,72,468.5093439242211
298.8883631299295,71,388.79441556635436
468.67212512716935,103,401.5103002760098
488.3182743331995,94,459.08780066854405
408.84253529280744,78,483.8969330013016
615.3790175047684,132,474.9743173239032
554.5808512417792,119,542.427563245417
611.735550268607,123,703.1387383315744
776.1705549695163,153,675.4767549159421
721.0718508400306,144,684.6223669206613
930.0884949899529,188,589.7556522613121
776.9007733717976,150,666.7331257360585
990.1460735662688,196,760.9147242568899
963.158556984536,192,813.0021413187667
554.996941335171,111,861.449594466734
587.3405897757707,135,722.5676981024552
995.6064504698339,222,842.7884606668307
1233.260571798163,251,1030.9110768669702
1077.256677405408,211,1056.5814850114307
940.3005540864315,203,1054.8132553722094
697.5186968801802,148,1046.011556997752
1967.0083377196108,425,992.8873503735236
1324.441347760769,260,846.1455374824791
582.0713766661811,135,837.1260316700143
2341.3779178158857,461,633.6878448780951
610.3971456529034,133,1454.6588474160421
2181.6127836919645,451,1661.828553706638
4349.746790683563,913,742.4490949186891
4919.9439220564545,1000,659.3578745477495
1014.230300576437,206,1038.06319188526
4871.786059315554,1000,1022.5308595365586
4803.551768059973,1000,1406.034743126454
3713.65220619071,779,2021.3463753063018
2171.6956052495048,458,706.6795978620167
4899.006793327758,1000,1333.000473799557
5011.77102387007,1000,1309.3392358556475
3146.5391031798895,620,1129.4050676853392
4768.146152903649,949,1621.623501561782
5044.731882815239,1000,3170.836535632968
4981.954388041618,1000,2087.344464539906
5052.8039811910385,1000,2757.037407041701
3950.495840333085,829,694.1650887399379
1868.723302152415,378,1767.364870729448
4942.706390964248,1000,1143.872521211852
4016.951097388373,810,1582.0461312523148
4983.1737604036125,1000,2721.8205918117687
4873.651180727875,1000,2018.2086286402332
4932.026540131755,1000,2034.126557347908
681.713141225122,130,2093.2726720032147
4897.736590660266,1000,1504.9240226493666
5006.45265682482,1000,2225.5147422374343
4970.972331204478,1000,2215.0533788043504
5041.769230865177,1000,1526.7233704071082
4954.194619378608,1000,3359.387888679202
4951.979428841376,1000,1332.9277754699422
4817.669128323843,970,1786.8046894087104
4965.365474081364,1000,1809.979843899307
4764.041156381456,1000,2433.8002332289816
4778.3223333298,1000,1770.625431697402
5000.829904811978,1000,4267.533714512266
5017.910319719295,1000,3317.353894327823
4831.496564333146,1000,3322.706476374712
5013.681930412353,1000,3165.5423269229277
4885.458183324211,1000,2583.8996923687614
5074.537643702655,1000,3632.101081025542
4907.318599865697,1000,3775.8168005963116
1073.2788436255707,215,3537.0859379927942
4801.420367631291,1000,4756.908010537672
5012.296250148856,1000,4126.394427224635
5036.0511980998845,1000,3393.933481617746
4974.944793031667,1000,2670.1916306492503
5035.565258717576,1000,2291.880619622791
4914.716656645424,1000,3740.522908964944
5040.357503031103,1000,4101.48920946401
5099.281944519903,1000,4062.9292709968286
5123.3275563892375,1000,3528.7885269145845
5084.472634896949,1000,5111.143794468138
5018.325597261153,1000,5140.6204112806645
5052.9516527259,1000,3580.9995760176
941.6855705487112,182,2296.0595809622764
5158.943559226988,1000,4845.269078708285
4688.963957855196,931,4136.742368440229
5087.8118070496985,1000,4681.256034665256
5080.9334917375445,1000,3842.762726657539
5110.819571413988,1000,5154.12474661526
5115.030638590895,1000,1371.9530866063856
5073.510227248807,1000,1664.8332436442834
5113.202137468054,1000,3002.99648370635
5082.041178655137,1000,3942.8836257630173
