EpisodeReturn,EpisodeLength,EvalReturn,EvalReturnStd
84.42469623828742,18,174.26862208229812,13.472387182696892
192.98843415599956,39,307.8571478044466,14.873855657452268
544.9546104854682,113,409.12773454958057,66.83853755045648
422.8271404400825,81,396.96021615107145,71.12032758634957
428.18877337111365,92,448.21275096146417,73.2713650847956
758.7942516060559,172,450.5783594229641,82.89852980498287
545.2132136104136,110,471.0793039269861,135.82513339153232
580.9220774075415,115,556.7990669847951,141.32073507907185
396.7553600443307,80,589.7824197212111,176.4338704746297
669.336744665096,144,758.1036446661253,297.48624266984467
418.91266080724347,97,572.1972754884907,78.97843010456762
583.7711257827808,125,657.4539467348363,166.4137110202545
1102.2913733510807,224,644.5364974309804,180.16291024727755
702.5885071272579,139,834.0170359251197,393.67986149750476
675.1086261259347,136,743.1388324582451,195.0387653982567
772.2642983665903,159,815.4861663580352,194.35450160614795
772.7935502962888,152,787.0509970006041,372.8323197479646
509.5350973708428,114,652.2251122780824,239.64761169644254
890.1990422396935,182,663.0986108105546,121.28822164533162
934.5720703107048,189,1256.5691182153073,485.70572470024047
621.3893824786013,121,883.0747949182627,347.84726162530933
740.3180961506578,148,800.2591176668668,185.83657306295467
1042.803043211579,213,1256.5608232148804,448.25165090319643
2343.883235612566,472,817.9431556907521,305.5023929717758
1574.4138200833884,317,1491.5016652130835,510.1087567712217
944.0440909557655,190,1279.0726059269919,293.0889340931919
1030.2242821062168,202,1079.8834201299067,434.7556285673885
1605.2368021813586,356,2754.3653936517226,1834.1074538380444
4869.472370656901,1000,1441.5031810889561,982.5866092559988
2576.628291860367,517,2352.638072119294,1749.7752446558577
669.1082113132246,136,1165.643858688817,418.26546954118163
1720.0436607401377,340,2648.628307888603,1541.3952336333548
849.9630456830087,174,1301.8517389030362,599.1544022917627
4821.527323246513,1000,3624.70950986199,1235.2324725378012
3207.044456930853,654,1787.4532404515626,1296.1136023790314
4898.077621250179,1000,2669.4178369015935,640.695101983965
4995.4368188633725,1000,2870.50537607523,1114.3894290314113
2029.7842834998733,405,1501.333716727145,631.3774770679456
4808.261632525505,1000,3324.0409713609392,1614.7493405708005
4874.240568396909,1000,3730.8290511127634,1383.1675068237632
4916.121510684574,1000,3725.6957333407395,1536.5379280864556
4092.1765286347577,812,4454.055375900878,912.3560980118544
4896.04311574615,1000,4873.6908124804895,185.14806949621723
4920.607275876496,1000,4428.893196461737,914.4836023013312
4993.795970940378,1000,4959.545133482327,52.814877668696646
4886.595437236789,1000,4261.89810074206,1196.8150725562684
4882.278987408867,1000,1323.9270778434181,1636.8927802155645
5076.588258564103,1000,4665.111753417746,731.8955310929591
4858.934686709311,1000,4591.943714926203,1100.2692155340571
4873.607021148037,1000,4574.285478137668,782.3791243181967
4911.64730101819,1000,4346.375325822148,1129.9196728149682
4868.873519110523,1000,4983.392441016431,14.344987407389105
5041.020529448391,1000,2946.5876929664564,2109.778429858627
5071.332443000173,1000,4905.97651916799,295.67028704062096
4792.397030493588,1000,4084.4523552876663,1659.3120097334456
5026.770779217453,1000,5004.413858063462,665.4893347125794
5099.79073494059,1000,4727.9973920708635,1306.8939298448136
5005.227027117972,1000,5121.185518483672,41.91279871444037
5047.589522489336,1000,3255.5075478748695,1388.2122266437752
5066.735841246591,1000,3337.5477198400463,1669.2473828870102
5052.949108003525,1000,5077.717152620392,130.96078550923275
5022.824510459472,1000,5054.324673637689,48.68250178865343
4988.124070017546,1000,5000.615064472582,78.86822444275508
5010.817138092773,1000,4919.904726455359,82.20398163110343
3145.872704465755,612,4486.605673313446,894.3426261584225
528.7567679045881,113,4569.307903577892,1283.3384636036826
4969.747585212419,1000,4560.449580343889,1046.8320630225423
4917.017385781241,1000,4352.966743866364,1527.3055981024324
5079.170751250754,1000,5127.2365551743405,27.42604206614507
4984.6151257043375,1000,5047.419500368229,23.13486740363838
5099.266092368543,1000,4658.863096256649,1130.6335151078995
5087.439590099664,1000,4597.266276366643,1377.261484041599
5055.446612642217,1000,3230.5339081201732,1565.2181583698355
5175.999061644137,1000,4561.992571842262,1267.949729182737
5007.304042989352,1000,4258.139628658742,1722.7296141492716
5038.589717725735,1000,4310.206735940192,1118.607082100822
854.9467675638848,168,5166.777338094109,23.061742096636706
5117.905517001591,1000,5118.651910440075,20.092875480991367
5123.064722586132,1000,4933.358658166335,636.4086101865523
5135.426628607765,1000,5114.725554953604,21.919596215345546
5099.861472429391,1000,5040.574667433565,426.5410555985661
5081.616582524824,1000,4726.091094891404,1326.657732208908
5129.216013619673,1000,4686.196992935599,1193.2298865130754
5138.083118993538,1000,5026.027548590375,14.659684315730804
5155.250151585636,1000,4936.122471622087,680.8996276220232
5154.893939141469,1000,5143.473836377233,17.650806075729363
5127.456122755897,1000,5111.639187008726,29.242297444281135
5079.438994544232,1000,5109.077210673003,19.2845765125404
3803.8807098448337,737,5176.546524493659,17.221075852118496
5084.516328186351,1000,5125.4703572755725,31.931462907532744
4948.196051181947,1000,4682.985940034126,919.4180173460583
4859.361725740835,1000,4683.64761288121,1132.4975628760628
5153.606615352886,1000,5144.079812099314,36.39291916587153
5080.984010961499,1000,5134.6707919691535,28.561093446425552
5041.054577254718,1000,4727.63319721551,630.6928494177233
5159.373531482622,1000,3759.0515305636304,1315.6347879446432
5156.8368300339525,1000,5212.877711270865,25.012989205136925
5144.150305711827,1000,5165.183601980373,142.16300760333135
5151.802213866107,1000,5204.88599325838,15.29883123415642
5100.169064024898,1000,5154.906837355533,15.132095275545064
5093.824577155602,1000,5190.393718289421,10.150980676591672
5191.527807802996,1000,5166.461533373433,26.105422495009424
5132.158131238843,1000,5175.011263496681,35.2178469788062
5099.609204441903,1000,5170.8174708967235,9.671516618244713
5222.796779982061,1000,5174.047428046646,22.808193304509516
5130.313418455853,1000,4660.776470406597,1151.6181476011145
5008.185477935299,1000,4942.659402511099,16.923815780562744
5150.117956338806,1000,5228.3384623909515,23.838213205507973
5240.49761927829,1000,5218.123288170952,30.729589337159123
5074.796817035089,1000,4701.736418736915,1085.235526828631
5013.188031676759,1000,4413.535753924447,619.5578767658458
5142.365426470992,1000,4158.280807147205,1635.4765537141518
5019.189336709692,1000,5184.156588248908,13.112790055018671
4838.132152436337,927,4625.813919225353,1272.1243682074942
5147.874742295136,1000,5152.95837576363,35.76143501465659
5207.079127673031,1000,5181.292601231535,31.10307039673399
5020.9403557049345,1000,4907.281861783138,35.07827544929638
5196.53438900524,1000,4515.88058369247,1037.411065325549
5094.459832016176,1000,3195.8002059064443,2168.7374018964133
5248.481707741432,1000,4982.893210316629,574.5510534193593
2914.5568518130544,570,4885.697076308711,1100.0959083911496
5284.698165246429,1000,4684.738591940518,1082.7018631334947
3925.833932743903,804,4914.82975533494,126.54200811162866
3596.445945216939,721,5229.235223092618,8.445959880773948
2291.0823433738983,450,3977.9944286045684,1419.5164895622943
1686.8241689666283,366,3435.359616583543,2203.4339779943743
5155.038115336601,1000,5231.099484361218,46.81499873780946
1589.7529211879694,338,4213.38377106963,1389.6192825376934
5068.032198036517,1000,4930.809222846819,57.87926139707836
5247.667361639914,1000,3746.686054564429,2013.7735476144405
1261.1807986486008,270,4545.831470702717,1378.0188789176868
3384.176983211507,653,3116.744009444653,1547.169375543075
3824.515252581115,744,3671.701038163036,1559.508922560418
4021.36555630999,788,4175.851950579972,1326.0868298686817
5160.2486881804225,1000,3684.103134881678,2053.0065526482344
5181.006390382194,1000,4230.421340502239,1546.0727780366879
5189.230569276429,1000,4134.526373695173,1401.9023611101604
4722.092771295754,1000,3918.8501634700865,1549.8372627689687
5258.0838122716905,1000,2777.734935032275,1419.0697044963836
1343.8399667859487,275,5300.601837691409,395.92977098092587
5331.207262416835,1000,5307.898091142109,44.130001071873416
1694.375943707066,318,4462.293202720026,1808.5559451963684
1196.430463366849,227,3019.6224446296083,1527.6617392749995
1018.9358100089818,195,4912.823161699764,1310.2835687858287
5262.333077187633,1000,5381.111626942813,14.752383523682676
5088.198260741017,1000,4674.566758187375,1586.6638479600376
5078.0510307222785,1000,4805.108772791123,1317.2474592194346
621.9931047752073,128,5285.991714615797,20.635977285334437
5137.782534099748,1000,5246.300802632434,32.71978298141327
5363.196710975367,1000,4856.744972576548,1457.1406013823264
5337.420296011169,1000,5417.684262401575,18.18797132060306
1794.51262962454,331,5150.352013616894,964.1864698874483
5310.865190789411,1000,5325.110186768436,13.423289147642386
5268.885584143617,1000,5245.635688193028,17.167205716994825
5417.112620093016,1000,2787.1350297678123,1870.24317538674
5389.395761569022,1000,4144.985213061504,1920.815289519162
3026.4160694984544,567,5025.361053095819,934.4725732000454
5448.7042903422,1000,2920.126007400319,1696.7000513594999
5336.800243964005,1000,5375.547736627936,17.36159984757958
5361.27904967365,1000,5376.286607973527,18.922567979160387
606.56889322747,139,5188.950457912497,426.11083757133827
5356.321627259858,1000,5029.793025177501,1013.9419412792673
