EpisodeReturn,EpisodeLength,EvalReturn
83.11854877479091,18,151.13871976388893
293.1926318815117,59,308.7680000842055
680.5858773031825,147,496.2939336025329
357.2434698485229,83,490.066323778859
499.0938017248245,112,551.8426492899094
444.6557711851568,102,526.5762355715733
533.1311031715252,104,553.7524016908153
695.3682307533363,152,636.2008561036728
672.2476432336301,134,526.697618734396
712.3844594136167,142,820.70130206535
721.0130632270518,141,513.1207501632099
785.4497754461885,161,606.722734987664
1271.3153045493475,248,637.6209790078685
729.517654583766,156,532.5446445996934
1050.4038074876069,207,517.9028317629325
1450.746718204688,294,701.3376428956415
656.3326636133364,131,925.1868088478002
910.7675087401761,181,721.8010376109492
596.7607050312187,133,1029.6529308720428
2173.9509171356594,436,1402.7104851860047
705.1096989268696,139,1514.7725477613017
561.1889569580327,110,900.6668513784549
670.0733730236494,136,1031.5719121331988
1102.1287082586039,223,859.3891807683573
796.1688144837906,173,563.9287309393245
608.5758186557256,121,1073.081528294354
810.5698801375643,159,912.0769433165844
1043.856047204542,205,949.0976832688026
1151.4497838858313,233,955.1180383340821
1594.4930505984205,316,1058.6738149478185
1776.6817712135562,359,1158.1279868148326
4397.881646546953,900,1915.6307822142553
3696.3683883337485,775,1868.694190836993
3478.4699583485185,698,1514.0713869084477
4976.829922325064,1000,3000.1896083672227
4917.717575146219,1000,1878.7920194207097
3652.1493215995133,768,1985.2970142045747
4991.284084098908,1000,1980.9086994693778
4954.024613744186,1000,2120.0617389084377
4784.24313997559,1000,1619.0519276398413
5020.471255371146,1000,1542.4257231490114
754.1081728328909,147,4998.743855344475
5032.194227867075,1000,2868.0901315631227
2904.05236457514,576,4246.511777768917
3900.03349633231,812,2879.037041387711
4959.184901882861,1000,2066.831030376784
2486.3344802667475,491,4614.518983844562
4463.233648642326,878,2945.677407395288
5097.5492763134835,1000,1356.6558196927176
4993.984641484982,1000,4977.103026053353
5030.014376715122,1000,1640.5316259149681
5067.99027673937,1000,2533.844110263361
5081.218312614158,1000,5199.047072468915
3865.329255214597,762,1972.463041660393
4948.900826240252,1000,4987.902067535482
4987.648110446392,1000,4596.6122974714335
4988.155327119237,1000,5214.292171435969
4823.973978481644,1000,4232.193398523044
5031.998478543881,1000,3262.1360018419314
5097.223470664068,1000,4244.950319613234
4934.97112015379,1000,5242.6249426205895
2409.440307233486,480,2824.683568871601
4278.812509920526,842,4672.210518776336
5066.479123738231,1000,2482.3449093854856
5067.231593270248,1000,2175.8044926747375
4893.087519920827,1000,4053.19867965062
1183.9833815036225,238,4601.670583564715
4937.88523292294,1000,1886.8525708762215
3661.1410930541956,735,2918.566735274156
4904.779450357352,1000,4724.828759331353
2403.0760416361327,477,4521.704384698484
4999.70308717902,1000,4753.124263804125
5014.8017932691355,1000,4953.742330401865
5155.179933591098,1000,4931.6624724364865
5141.662993863432,1000,4869.754633307884
5093.743651867503,1000,4973.480856346949
5020.515434679792,1000,5160.023995567502
4986.452791957639,1000,4211.946765297361
5046.811981632488,1000,5386.187305213577
4915.3123035880335,1000,5216.728029294005
4854.8759134513775,1000,2354.75537123969
4830.455550127751,1000,3840.6601985430643
4827.319599194673,1000,4394.90434182549
4805.353586868444,1000,4597.3007703308485
4890.966609843722,1000,4582.871274988543
4855.53579249342,1000,4977.748123359448
5087.084836682204,1000,5248.272863531523
4996.431715220917,1000,5205.21281101886
5104.161470885322,1000,4903.5899736485135
5098.300896257892,1000,5356.849642810421
5023.545704277801,1000,5333.433370957136
5112.862920972476,1000,5393.426277452939
5101.981181075233,1000,4839.259329951438
2697.0442285565514,549,5202.158573901512
5162.792625950461,1000,5170.340397847731
5212.7448449286285,1000,5432.697043233014
4948.946598214627,1000,5011.423485629479
5073.643265407172,1000,5290.956572747754
5127.388369198309,1000,5321.137073026817
5166.751457942942,1000,5178.672423342878
4911.896107767062,975,5226.322397779696
5080.1008933043,1000,5180.371551396032
4881.077007713307,1000,5185.684131539148
5152.770247264192,1000,4853.484792611457
5147.01071750572,1000,4604.7090731279795
5190.194446834411,1000,5215.366639272379
5092.612476632996,1000,5349.094073956235
5128.68563826375,1000,4109.891094625647
5175.25880709768,1000,4505.274391185573
1493.3005433872315,298,5422.505053304431
5073.223611197836,1000,4359.6257737797405
