EpisodeReturn,EpisodeLength,EvalReturn,EvalReturnStd
107.45994479043716,24,177.56025664394917,28.237845145723334
354.35679201031564,77,339.3710949843252,34.57416935758171
255.4151900131913,52,410.66289526137234,116.81935760096282
223.73696250226482,47,426.54914360582336,120.14427122861784
473.09866349140685,99,517.22176566341,197.14588699363253
429.2796276639414,87,493.77201473469074,90.59949351676055
522.810463703824,99,527.483537236268,115.05352821063836
413.80086123684833,97,420.8478929204031,118.45999093493914
464.40885692355397,100,567.491904813939,139.97354730592505
642.5676035658294,129,503.1130887330957,106.6175886798533
537.5652619016122,103,712.2761312346249,221.94874547460063
750.6834160772495,146,626.4492275634151,137.23231033329702
361.58492209766206,79,816.6859306641929,220.5290032311914
752.5170636798244,143,577.8171341816605,186.85588499674813
359.6601765614923,73,861.3805568594619,275.5700015539343
1104.8954770184373,223,641.2226972145008,87.83968298302922
563.4675369774301,128,921.1778390692537,167.68068854707158
689.9248246444905,134,841.0316665020109,239.5352486920241
1657.5100569382412,330,953.4058174032676,357.7733816469619
664.315842390679,131,1130.5655148998198,407.071632357537
596.337548170784,138,1193.9336373443887,347.8527989510798
1093.1647579822925,222,1085.8155805203514,353.99344614838515
1402.9408442911779,277,1093.4500387558312,1161.6434362952539
676.3698586154152,120,1288.184668262065,464.9486553372968
615.7662478544014,117,1343.5465627331819,1291.103898633621
656.4220425805021,127,1612.263842605324,570.1674654648147
2407.553607358386,495,2257.6445026749657,1561.3064098193515
4099.119190546215,819,2940.9304712259354,1553.6540152616572
4938.235606619166,1000,2229.545190610228,1482.8940121746184
3820.2257913101703,792,3643.7568825023495,1716.1808493939661
5020.444253140447,1000,4279.509201282109,747.9753257549673
2810.2430616831334,574,3478.4512284424113,851.8412664663425
4967.923360754547,1000,4631.295542394543,800.4017921674437
3214.8043755610825,651,2959.7219539387734,1444.8771854302117
3339.895858079731,696,4095.4511255044245,1644.8116329856082
4981.824289647388,1000,2128.5532113149825,1519.0979081594917
5055.986171592033,1000,4655.658558354238,860.4617848582427
2546.3568443680574,519,3724.2499123293223,1519.9926304354622
1929.418736592295,408,4563.687708001583,1032.3388378708532
4997.028509742003,1000,4047.551774265834,1135.1329407997032
4387.966810733643,909,3872.848900699385,1520.1654737867887
4992.384854615202,1000,3835.433303580041,1684.1421476698997
5093.7322653484325,1000,4118.120706053721,1637.75919892948
5079.485680483196,1000,5020.896490475838,213.7821162445963
5038.040646967985,1000,4208.965432119755,1631.5787527087593
4953.670173647074,1000,2947.973249352843,2236.444158020112
5130.871298903303,1000,3677.755815453059,1817.8366461931926
3471.549967295362,697,4320.825329664711,1580.7742976850766
5034.68699919746,1000,3253.0608313470125,2107.060364489757
1994.2410224735725,400,3346.720886681733,1547.9083144650579
