EpisodeReturn,EpisodeLength,EvalReturn
136.78307222162098,28,112.79413523415704
341.12689009670765,77,342.08226148114215
351.9031178004212,71,355.66850804941873
335.70771913698894,67,457.15410163634243
383.6276148541426,88,611.064226264065
383.1010833343567,89,471.67646238272073
833.6486965323246,162,767.936031632922
531.5156537562015,112,583.8258914676254
833.9072130654463,160,790.6207032671331
805.9235054395837,169,707.5350534361423
430.2992961837346,96,603.2177894261099
1015.5867769418329,196,719.9598799272035
746.5031723799129,147,717.2416032512396
659.6733633038908,143,866.6195096369407
874.9102249573447,172,989.7068712442721
871.1358435324123,188,973.872720128373
1007.0573646510311,196,676.299290917797
1018.937345769784,204,875.6114938361392
841.1311792489219,162,956.4577375157685
921.1674213100027,177,812.0564725079031
966.7972582436153,203,624.3413430686717
1092.7863602034658,217,855.2023968839125
1171.3094443460595,226,860.5612682803367
1181.9958511396921,233,1113.736360320821
1151.2485246317865,233,1127.972177650742
944.7958949900715,185,1478.2798904453591
1963.7335920640417,407,1617.0199388789874
5103.201321076995,1000,1422.04119337566
3617.070482354923,714,1891.4303593113023
1926.0043571138215,365,1149.8517225571418
1360.2041152620468,291,1246.7331419074094
5121.214737945391,1000,1777.786760462209
5112.129844792373,1000,4517.063136994881
5047.596262754619,1000,2261.483975410044
2384.297611384918,485,1363.6300893054618
5140.809239942813,1000,1949.3535300308963
5147.398346520274,1000,1038.2970780472783
5127.568171850595,986,1412.0961588386863
5114.179857975144,1000,3569.715739043818
5220.938113161131,1000,5209.7246442492215
5124.100692247829,1000,3589.4414478214035
5193.3208293795005,1000,4525.596897913733
5160.799515545041,1000,3812.9156452239868
5229.875605384536,1000,5049.235729261153
2569.9926880799476,495,3733.9628715083795
5218.996386572633,1000,3273.258433854175
5232.479137678278,1000,4898.5918743427155
5208.130125193543,1000,4713.4591374544525
5101.150016019489,1000,5419.081986144933
5046.35191790427,1000,4048.423940134891
5050.685201554284,1000,2961.3558129890143
5068.512552980785,1000,4041.8478040263044
5054.180702775335,1000,5273.273435032146
5118.473464012322,1000,5273.943809395494
2935.7172031805526,581,4550.027751530837
5199.126694792671,1000,3899.3832192538866
4936.331138433092,1000,5378.7616611872145
5118.685639783132,1000,5350.952817111893
5074.345354924798,1000,4501.079731668956
5124.282476427957,1000,4946.63690015289
5197.299672773861,1000,5401.423869932774
5094.463939810701,1000,5010.01859549264
5145.964934246979,1000,2459.3556056960597
4749.110424187239,892,5015.86940417655
5230.865865009392,1000,5285.685992139604
5224.7930791768695,1000,5459.160308534803
5164.199294316146,1000,5054.941649278532
5231.202697653949,1000,5405.758377812749
5179.762415863335,1000,5388.172645746207
5193.057211038802,1000,5261.468432119169
5228.24589371637,1000,5331.095380192162
5266.998333906894,1000,5334.313772137205
5149.613627628968,1000,4930.740716965
5118.755217850572,1000,5316.585911716825
1690.5970900670604,337,5458.457246878
5135.567858326903,1000,5431.025934844248
4944.671700810201,1000,5333.290158774331
5225.061027932665,1000,4770.986203918449
5085.84832600553,1000,5282.77320982227
5165.491492338249,1000,5041.428518151987
5227.403105516142,1000,5315.933223426263
5141.029958786576,1000,5458.139443196676
5181.482389621012,1000,5338.907715246153
5237.69626613885,1000,5465.361477064439
5202.396273039699,1000,5448.9634187677375
5011.31096576729,1000,5268.928209270515
5232.778668187039,1000,5303.92928495982
5289.625140862343,1000,5470.989306065572
5326.813224662152,1000,5385.312527147
5292.446870058927,1000,5444.844626413602
5100.778926424924,1000,5411.063737200062
5139.659616843487,1000,4988.01425039373
5256.583486992412,1000,5324.602188566763
5307.997905349357,1000,5478.564201187606
5274.36547614022,1000,5500.474565734704
5314.020165847631,1000,5360.50930765209
5189.558705232207,1000,5525.86105673239
5135.424950165249,1000,5432.63089113689
5339.788903089374,1000,5518.751209143551
5224.998022501837,1000,5420.812740985746
5317.729467019395,1000,5447.305853991323
5284.7001234908885,1000,5512.498472243099
5304.9644807565855,1000,5429.688620469899
5322.690573140202,1000,5467.993832642013
5338.896244552817,1000,5402.968552228753
5336.898394446743,1000,5623.119410559771
5295.559730464001,1000,5462.503044231958
5212.9822033722885,1000,5143.510052625341
5192.289554264523,1000,5339.663629099014
4550.338128063344,892,5520.2627630359875
3187.860121188746,642,5105.2237495496865
5347.800681773328,1000,5355.196093377078
5325.960968527948,1000,5597.788942928418
5306.368896549486,1000,3676.355312363834
5201.910704571577,1000,4552.785490255584
5334.080626934344,1000,5094.142779312008
2393.152955377597,462,5472.718199455836
5209.355479152108,1000,4008.4417393176423
4213.853560088525,805,5387.079255274053
5314.112010250498,1000,5513.127434325566
5401.12484425303,1000,5482.511687561518
5310.343247212141,1000,5516.522426555085
5330.044594975002,1000,4131.9038628261405
5273.998002804316,1000,5566.507534593404
5378.258090783932,1000,3192.144878007638
5315.370518415124,1000,5094.43076145372
5123.34734889409,1000,5102.398164040994
5220.902953564064,1000,4489.532167020088
5362.950544684809,1000,5187.30053392964
5280.3512849493145,1000,3926.305652919372
5319.734591608084,1000,4743.779658303121
1717.1579056551857,337,1151.189915276862
4852.344155143285,924,5608.256619795598
1293.528981919921,252,3135.6495800011517
5363.936735430762,1000,5633.040790124064
5531.943452653594,1000,5139.83330966791
5306.443331919419,1000,5574.730427263411
5417.981089629481,1000,5505.556358880572
5351.875458351137,1000,5458.911634192547
5450.888905174665,1000,5572.307580762342
1042.008000102778,205,5351.597361749418
5472.753055794006,1000,5653.233079363548
2632.228149405384,505,5632.59880158657
5389.501295352486,1000,5564.592328473502
5251.408674508805,967,5564.78938029987
5406.882244952498,1000,5535.957354824115
5473.674171365571,1000,5671.819433100119
5369.35762808033,1000,5514.49733485812
2823.5804033393247,544,5532.1712161044525
5317.460860131172,1000,5548.7984688441575
5282.94718844913,1000,5307.815327581795
3884.907415249857,755,5055.3081262031055
3965.6831557451314,764,5222.915279242709
5386.357991080838,1000,5617.7058682848565
5385.894591809707,1000,5624.933908208917
5411.137609091024,1000,5062.070604594386
5488.044506403939,1000,5328.272521278365
5406.405648435143,1000,5695.059322457204
5322.165632355685,1000,5422.167321987855
5347.323152858905,1000,5577.874734369747
5365.85659014339,1000,5649.248347448919
5310.231742159989,1000,5628.980066840839
3474.8316407827992,657,5519.006132493216
5243.95058932107,1000,5494.825381204722
5384.811348896827,1000,4454.972031493571
5219.243034058098,1000,5559.1035065702545
1076.1464482496006,224,5594.364650193738
5335.501859779172,1000,5518.479499327217
5209.63996036168,1000,5538.439336299732
5430.662747703075,1000,5749.100373658986
5557.961559404554,1000,5544.86756717293
5425.824063911604,1000,5229.627116313766
5371.618400667197,1000,5623.434737155372
5288.711223527082,1000,5598.554146195665
5368.432036802272,1000,5477.716151472284
5388.068669760527,1000,5550.012354077792
5427.228873896934,1000,4012.7470485737213
5354.857400064464,1000,5403.702186668321
5397.732537654293,1000,4563.183661508423
5267.4276939836955,1000,5504.9042928004665
