EpisodeReturn,EpisodeLength,EvalReturn,EvalReturnStd
82.71018143358721,18,232.40466200042707,6.055430925048192
334.6759724334198,65,289.00589273592607,25.883134020362064
321.30602051781887,75,447.7828606526456,35.69170790382028
293.843275454816,63,387.5997608359347,86.04648865085097
401.2356253747497,84,405.3555585296882,126.29401612387498
440.80271805299316,86,461.05801003207546,115.78840354816381
240.3103480989415,50,526.0855511080933,141.71485981427534
358.5201827985542,84,674.0243753943473,129.9197328437548
713.9554464740922,142,539.7738317843475,86.84764538763422
504.3994386384572,95,530.2774251925717,92.71256698186748
619.089387047877,122,750.5234249312865,228.62617665878477
471.17799654670864,109,596.5438761939747,154.06697479649384
603.5898293980017,135,597.4326764930818,196.4243345034979
561.9941981759177,116,751.1370613175308,201.64613390739493
763.7110717455809,171,789.9403255885151,154.76694182532074
717.9012292248998,151,728.619733676637,274.6467061533944
712.7982520711511,144,825.257621778103,347.8098192056122
613.9824704716821,129,962.5709293424998,299.854227170474
1393.9101148844923,286,849.110525161694,321.0634329085811
777.2770103572021,163,707.1118747545146,114.34393265395151
934.9911661512921,192,816.3817476069648,170.37192767446712
553.0167299961489,125,868.9142827339128,162.9186102851392
1172.481130208495,229,846.4595811728861,279.1464169666228
1061.185817797805,206,957.868273282899,351.16673042256014
1549.9565265024785,301,776.2929747242241,104.66911575151326
1221.8387757608136,242,1047.0545331297358,282.89860033314187
694.1788722944971,159,1264.6796342255202,257.8649001199731
1277.1600583334216,256,1877.6738944293415,569.9759419293272
1524.1459977271302,303,1015.9424108497744,309.40541152062104
1339.11213633203,267,985.5425130838897,390.95156873110665
3638.621212101474,726,2217.258644047064,1052.542082791468
1621.0178081534234,325,3415.3687701536123,1727.5986557430554
1678.031491362736,334,3021.0216232610605,1228.4213953157057
789.4911050948247,158,1399.9071806215852,611.1665213928715
5057.562110216252,1000,1744.1690469503724,486.0205844799518
1258.3732391485407,248,3613.273364749941,1556.6359797938358
5015.686358214958,1000,2448.7857038651573,1409.3260253128867
2391.4064009160716,481,2543.4317705645526,1041.0250783494314
5042.657149654174,1000,1864.3221061137622,682.8852355291913
971.9700462913117,204,3671.3260279841006,1321.9048689223746
5014.797203789606,1000,4397.323365830685,1146.5341635512825
344.69627077019356,72,2821.245410372456,1602.1851627543263
4969.945004140701,1000,4458.340783800314,1118.2699894150398
4979.781545748425,1000,2411.3417814006007,1458.5429901630034
4199.19160656879,846,2687.9795464862755,1726.2558476291865
5004.066472181692,1000,3676.3753561320873,1108.147803752886
3309.20142704731,658,4733.511054242279,880.1857006592377
5055.317534396889,1000,4848.314323413196,597.4364834372606
4528.317880237882,900,4163.39998017908,1397.0146268975147
920.5714194869164,191,3922.8701838256493,1300.8137618313426
4389.7475842736685,868,3510.476559676311,1221.1228504201167
5087.577158600152,1000,5085.589841625451,33.50622472274298
5023.569557194117,1000,4530.061869523339,1079.3653223538668
5008.644846672403,1000,4753.556117320661,566.5450371486868
5037.419388694992,1000,5093.1008643482155,13.461691865987909
5031.513860392073,1000,5057.788218406783,21.200867418193237
5049.74742122011,1000,4916.680468585311,420.9298561334446
5051.538395829831,1000,5106.507255400252,11.455457467747769
5089.59766576025,1000,5057.045986214239,10.78157157815903
5036.1430598015695,1000,4517.541044543852,547.7112215225471
4958.995916236927,1000,5163.513495151185,19.34994940910541
5032.075304240317,1000,5057.842629571472,49.021147754435866
4946.636986605832,1000,4607.511151807381,1345.0862055977266
4993.5629343891715,1000,5002.699641633757,117.09834929519965
5084.439294389816,1000,4835.046221593179,613.8814731501938
5028.954319106516,1000,5008.171417130767,15.316444692284149
5053.400188300922,1000,5027.048558022019,57.44755492085907
