EpisodeReturn,EpisodeLength,EvalReturn,EvalReturnStd
118.05203747589206,25,272.4701689490332,37.16473714191173
351.084720749034,72,384.7795966659552,124.18642055575049
455.66932635069116,96,380.21728526166044,69.90683445315469
334.97436925852776,68,409.05288319758034,78.63167738319761
527.350483827295,111,428.3084648069811,74.37416625413664
275.59631423477833,65,433.1658377424698,89.85953166840046
378.60197314947493,72,495.38376345090654,106.54505492924251
583.9576641469529,112,429.2196188439301,88.0474838569819
808.2138676503588,172,525.5290797657724,143.44254100557137
682.3472227358859,133,739.6453735677021,89.9301288936936
421.27303261516,81,615.6835755659704,135.24908714730358
749.9141984659948,165,790.0880761927411,230.90510036462402
982.9838031570114,196,765.9100954560797,260.2621337249006
823.96017412319,160,935.3342854584273,298.4487269703787
579.4453277237565,131,714.5381268880893,275.05055018243974
800.1589737936579,166,792.9923613187957,301.76121868450315
650.6549716099651,130,855.1442344403742,314.8984711006859
1147.7330908019871,253,1171.4652235186536,708.5980597573222
2835.927284182585,586,1631.9311271933002,1355.6215652870112
1313.1383951150788,259,1655.2350585212134,971.2734646053091
814.1160460323628,160,1445.855318171913,549.9185623157965
1152.6375433850208,235,1363.9488795844277,738.1831470721991
738.5218055786353,146,1068.8618479426987,594.6395874064266
721.1928842008323,142,1744.5335834603018,1277.9849533787249
595.0026797120588,129,3041.3838940979354,1946.167018799877
1163.8190532328863,230,2644.612957979539,1664.5648602272536
2147.9498120433955,428,1507.977213645721,907.4557321692668
519.1914710298723,103,1428.8234242704707,1251.5693457768489
4095.977233725849,792,1470.6523785512331,708.0246213108566
1638.5848415182263,328,2621.889467641966,1536.870394946772
1992.7725095149792,385,3181.637184558284,1438.0218393670616
4564.3103815577515,896,3154.869372446047,1700.8606763196203
1725.043696815205,346,4676.358318593441,602.6042906528251
3160.542550011508,612,1748.13505909341,717.9812919753319
5125.877217724367,1000,4789.976788803669,1001.7593404737952
2384.691269917881,461,3759.2416942116206,1454.6254261832821
5156.303032994482,1000,3132.250185817189,1590.9207098305772
5195.640575275385,1000,3336.6836578352036,1605.7745993290541
4967.617080529437,1000,3162.6153696540305,1753.673943018716
2763.7607351109364,534,4024.4885677158404,1520.036829663756
4744.083137815368,926,4023.7225368438544,1388.8393002704638
5072.478846407977,1000,4307.476274342948,1139.1137388857162
5078.990094648131,985,3827.439827900003,1519.1420489794223
5174.147937940332,1000,4112.883522987239,1452.2754697631406
4661.498505302661,927,4029.8265484245508,1684.9842985697276
2741.9705238759916,534,3940.0739009330914,1763.8629286932687
5115.248850560122,1000,4105.630569268125,1576.5865430597378
5157.332453771722,1000,3348.8414431516153,1547.9963576535101
2133.330052603797,419,3833.634521269037,1638.353056985579
2320.500911001866,460,3251.947066265618,1725.304689155673
3243.829820521757,639,5034.532933880738,34.885176656301105
5140.8874529017085,1000,3725.5516526745114,1470.5904421576731
2404.0656514330967,485,5124.588051284203,81.83424169859173
4896.5234910793315,1000,4927.6801375614405,267.2978452265881
5048.389480376617,1000,5150.020340234313,32.194719354517645
1639.7782871491147,321,4777.098661895538,1075.3260843016337
5140.591394114576,1000,4737.637853443422,729.4602354299602
5169.729652097468,1000,5155.418060756501,75.39059762338658
5161.704083801819,1000,5183.241806394875,30.905450430473618
5217.271987728227,1000,4754.875042544772,1321.168428215797
5151.092297331901,1000,4721.024168625871,991.0091739494418
5132.791528399169,1000,4109.02660771808,1674.0249266983767
5202.466354793961,1000,4865.748446041032,588.8213370629487
2812.1500555386883,546,3597.3160791291207,2009.0965930380896
5164.668407262919,1000,5136.46199320405,83.5702202541414
5213.1190413380455,1000,5038.871747278228,304.8274410864024
5201.782770474418,1000,4092.380637514946,1787.0913632762781
5161.68631280075,1000,4446.6318921431075,1364.0542183193527
5076.938578417428,1000,3252.699722632592,1763.8980636716567
5177.040408655794,1000,4718.946252819009,1018.2129414852828
5090.059566576651,1000,4937.12027219138,1098.3938677801343
5195.686900478176,1000,5135.880433327548,36.189488006569455
5239.815901563694,1000,4271.78328797173,1367.6809596811663
5123.480983091101,1000,5027.765554111118,584.0605940373958
5191.110257301895,1000,5119.117383518145,19.41647514709267
5168.090363191466,1000,5227.615236605885,36.75805496572883
5109.515213928615,1000,5134.686244814659,42.164593015842684
5234.221742365262,1000,5276.913035188129,21.489702778989752
5204.734365201738,1000,5234.2919084788355,26.169808045395527
2205.5373854632753,434,5180.553092460725,57.4595426126248
5144.98237021332,1000,5243.550851761415,44.298047896146585
5277.554811055824,1000,5335.058771264762,13.032885465271912
5257.422095134165,1000,5215.053793289209,23.196096954364027
5300.929165165622,1000,4774.122029803656,525.7330480533625
5251.893070765129,1000,4101.259006940932,1353.43666130257
5162.939046038777,1000,5236.291143777495,40.939636686360465
5248.096485842115,1000,5313.67853446695,34.22686562757186
5183.562046987421,1000,5164.040818765749,79.9061184931509
5185.6504109681955,1000,5328.801401856868,35.68146069407344
4997.127167131915,1000,5076.182984935653,46.973919621398665
5222.88901392789,1000,5215.921722094629,29.991527776015086
5170.822677203415,1000,5113.833420942964,54.14609458111331
5170.232987521524,1000,5203.427330496072,17.790907924591703
5243.427264847102,1000,5218.844750841347,17.346651498091315
5206.824715911352,1000,4984.19203968991,68.1786108007984
5257.550558759696,1000,5293.180409430078,29.94967347812273
5167.009157786197,1000,5100.303924359341,113.51381488020178
5311.794017357902,1000,5122.069731915852,677.3783922304233
5240.578563849649,1000,3553.084520480229,2142.945146049675
5108.389482961624,1000,5132.498861348631,70.79923286604857
5145.704042924514,1000,5179.741107150648,36.440140542341
5192.729991586466,1000,5099.191888960073,49.8322072552817
5220.575279453224,1000,5255.629251402371,89.67963399428587
5056.1744213552965,1000,5208.910167331948,43.94206194383881
5220.8907468598745,1000,5086.01831877599,52.07496460065682
5264.076163498583,1000,4745.97405023141,1432.3506179846402
5251.863712288643,1000,4808.911326551916,1378.314488441807
5055.582580191083,1000,5322.138650177026,41.83560330885183
