EpisodeReturn,EpisodeLength,EvalReturn,EvalReturnStd
99.30422155545276,21,81.90618675827753,5.495519769765162
295.8758435737236,58,326.17408843069825,31.601758805334743
405.1362827440885,80,321.1949349532494,17.54688789744502
578.9628256787029,121,414.1641005162725,176.8791637902718
362.56285658677876,69,363.4648590931241,55.743758911997716
533.3520881625597,117,531.7037717634772,107.50455511340574
526.9539147488046,104,485.09929638301355,64.84079663092344
464.98441856140136,88,535.9462200981059,154.93239561207614
845.5880709299341,166,564.0232112964896,91.44724495754538
550.1953338225672,121,561.2554051366561,113.15088952114513
590.8723713444074,131,565.5470754473533,186.83770566587987
696.5454815284438,149,639.2105427660475,118.24796741711992
600.2601915034876,116,641.6129015099926,135.65461356315825
595.2354568057449,114,619.9356862118531,123.30479052604764
481.94985654907464,90,589.3511489586112,190.67231460016737
752.5231719210489,140,701.6013367010662,169.28466943203532
1007.9373777331466,206,835.6458494023497,139.7133031393041
2267.7523567420553,442,901.0440302351732,120.33129358238106
694.6606167679275,131,867.2735005963783,98.36318366834098
1047.0206971607383,205,1123.5066118661427,285.84590736322315
925.3625354659255,178,875.0455985688073,288.0880522641085
1034.516120481755,201,1079.0263202805465,374.2608809757905
564.1493657877096,113,1082.639561256179,327.30747087265405
850.4929385304068,182,1325.585378261154,309.1286044404383
2264.2973487757768,447,2263.3195516922246,883.5084548631497
1337.5305036385873,260,2250.5565562804804,1219.1240058292358
2138.7023443429166,408,1389.113502183096,506.17466548971584
3842.509530566963,767,2682.463925591535,1155.0395365110721
5082.404909502106,1000,3412.7038774946354,1458.2985075828121
5163.115825819921,1000,2645.930482355958,1356.2875345493912
3720.3855686227075,741,3429.8398944384508,1319.4471836401497
3993.872224577876,795,1950.665483179498,1202.9064028087519
5076.27251525499,1000,2836.167049276724,1259.256179300044
5089.859994641658,1000,5149.495095077904,18.947712539339356
5051.475238168484,1000,5023.019776464744,10.291913050107944
5051.01646595586,1000,3685.1523060922686,1553.184838507157
5066.870628479095,1000,5049.09808415467,18.273273569584546
5061.714866359264,1000,5078.0601340954,10.179770302022648
5056.048921007262,1000,5126.793440322958,23.15770089659754
5050.112175864681,1000,5126.107212261731,18.395983636449802
5158.854984764043,1000,5089.946027071572,11.217394290788343
5103.15065736697,1000,5082.623544428714,25.074357290386526
5143.036367786434,1000,5105.405943792628,13.29365502104208
5192.994912134959,1000,5077.727634758809,17.05039778230935
5067.766703081479,1000,3143.915393564501,1380.8613861404021
3379.1314930397525,659,5161.910268753056,15.235371438316198
5097.255077857837,1000,5030.585656005167,17.971692970042128
5142.836762418748,1000,5053.5849203499765,14.77905463252192
5149.387696382107,1000,5115.455438243759,17.442771223443525
5104.945090764331,1000,5120.869610472493,18.362518693210763
5198.306464697642,1000,5199.802640338637,13.36419253066801
5098.125649943226,1000,5146.365585944857,24.659766750929574
5160.619264645957,1000,4222.382293683209,1509.8069220982552
5223.065914283585,1000,5273.173620265413,19.26834962777476
5072.941319703967,1000,5172.838521541423,21.365620180885287
5110.485785305127,1000,5148.798170001324,37.2589626950935
