EpisodeReturn,EpisodeLength,EvalReturn,EvalReturnStd
132.9488871863166,29,71.48741481888513,0.13452988549670067
472.17972181832715,112,264.47982961077594,81.85702888850186
399.4709097480553,78,349.8046144956551,105.41363736695831
336.82271861127737,78,457.8299732798534,120.63055753847438
382.88872222440267,74,490.7105158206972,169.6086770242329
480.0478193042967,93,536.1875974910087,110.6136309162558
509.784392497667,99,556.5985802586697,145.07500715071617
587.818262718534,113,724.1825088919934,197.3355645763454
880.4985483026094,175,530.867757928628,118.23791377634103
576.0078020894457,117,607.6607313127921,91.40425817955132
734.7720464945818,145,552.042464595684,104.22218177237235
891.134325957597,179,563.0932737570939,100.46387346103776
812.4006680773568,167,678.2774659860272,90.17805418989296
586.0773545205286,114,742.6086807513104,144.25188199976208
547.12640759193,122,662.361164227314,125.01496684206336
740.777719464088,161,806.1192395894498,197.14997509383116
752.1410375091189,166,834.5671976796973,198.51035433913913
782.1894202611921,158,885.3333285240338,245.81870194063427
1269.1794787823958,246,973.9892148115626,586.4487585927842
1206.7571357812253,244,660.9714522870327,163.98366711862346
1338.5124577529543,286,1312.4125362860016,1081.6946131795332
2010.6344135094678,396,703.5118050706411,391.05158752886064
843.4309532156179,163,679.3265609262846,131.2056605326449
1097.3486558674542,217,1511.3231409246368,744.590451753673
1248.323344330295,252,938.3265897335572,505.9511162783222
1932.4894892161637,391,1862.6869507717106,540.3159052801906
1467.506445403672,289,829.0269710416256,221.21411424006462
838.5767568754478,166,1260.2987194364928,265.74048632248326
1407.2239471532375,301,1580.9416019865491,566.2909781452365
1515.3141685149803,305,1639.2959901822614,508.3953635566156
1229.2681618145727,241,1707.8975620946833,1117.4401849418316
4072.3367695439256,815,2214.5865144779136,871.6392285212423
899.9952798879682,193,2247.485019201719,1284.6050308275794
3922.402260540482,785,3919.3066821447915,1546.1429917669182
5015.548624287874,1000,3245.984479102484,1298.825338979638
763.9622142412379,167,3039.8418307508796,1313.8851917085797
4706.60106907157,931,2912.3005979040136,1799.2616723130814
5079.530504204223,1000,4020.7694671409395,1138.5795165913303
882.4181846974932,192,3578.07607072675,1632.6543620528294
4968.666966574599,1000,4684.242470468,994.2856312380694
5013.736920319233,1000,5144.048005338793,11.107201845880322
4991.722493526631,1000,5025.102701014376,26.81893758454187
5071.507314355442,1000,5105.600195993861,25.021960497678016
3118.3249671077238,607,4266.443565620916,1182.7522755533107
5080.376909127172,1000,4701.01584423568,1063.6074518401874
